geneName,Part,relativeIntensity,gland
cct7,Dope,1.3409315884858325e-4,Major
cct7,Gland,3.0683534761190946e-4,Major
cct8,Dope,4.248774079692469e-4,Major
cct8,Gland,4.943849081592752e-4,Major
cd109;cd109_5,Gland,1.2568546750887967e-4,Major
cd109_4,Gland,1.830760968298617e-4,Major
cd63,Dope,0.0013406224595015471,Major
cd63,Gland,0.0011557349548131093,Major
cdc42_2,Gland,1.4779476273219942e-4,Major
cfad,Dope,5.802839319928549e-4,Major
cg12163,Dope,5.50157647996198e-4,Major
cg12163,Gland,1.5797356182642344e-4,Major
cg1354,Dope,6.809430110211118e-4,Major
cg1354,Gland,6.970629614562096e-4,Major
cg3556_15,Gland,3.5025592471930677e-4,Major
cg3556_2,Gland,8.90651909057184e-4,Major
cher_2,Dope,0.002820661793405342,Major
cher_2,Gland,0.0020325506634717707,Major
chit1_3;chit1_2,Dope,4.0142407694069616e-4,Major
chmp1a,Gland,1.127287575766427e-4,Major
chmp4b,Dope,2.891824362405186e-4,Major
chmp5,Gland,2.0662963271877646e-4,Major
cisd1,Gland,3.646479966376034e-4,Major
ciz1,Dope,1.35420372632369e-4,Major
ciz1,Gland,3.0747721625188994e-4,Major
clint1,Gland,1.169054057092508e-4,Major
clta,Dope,4.135687614846513e-4,Major
clta,Gland,2.3978378812209808e-4,Major
cltc,Dope,5.680746644825152e-4,Major
cltc,Gland,0.0010781776748464368,Major
cmpk_2;cmpk,Dope,4.036774042131149e-4,Major
cmpk_2;cmpk,Gland,2.0300237706024932e-4,Major
cnbp_2;cnbp,Dope,2.5213872086587584e-4,Major
cnbp_2;cnbp,Gland,1.4104636837157782e-4,Major
cndp2,Dope,0.0019274650596940775,Major
cndp2,Gland,6.19011747152951e-4,Major
cnn3,Dope,3.2267350588126547e-4,Major
cnn3,Gland,3.657115973768921e-4,Major
cnp,Dope,1.1662569552995809e-4,Major
cnp_2,Dope,3.6334742156372813e-4,Major
comt;fignl1,Gland,2.119236243759284e-4,Major
cont,Gland,2.2736270393550605e-4,Major
copa,Dope,4.4403052676414136e-4,Major
copa,Gland,2.8659542882405824e-4,Major
copb1,Dope,2.8401121960022334e-4,Major
copb1,Gland,7.325616589025281e-4,Major
copb2,Dope,1.7932828784857145e-4,Major
copb2,Gland,3.1894232976851096e-4,Major
cope,Dope,1.3563267408419423e-4,Major
cope,Gland,5.713758970857435e-4,Major
copg2,Dope,5.399998297822828e-4,Major
copg2,Gland,0.0010485337984191127,Major
cops3,Gland,1.0530201306327639e-4,Major
cops4,Gland,1.572098882022219e-4,Major
copz1,Dope,1.2162953125137969e-4,Major
copz1,Gland,3.8485493986564203e-4,Major
cotl1,Dope,8.107543555752041e-4,Major
cotl1,Gland,7.11390961908007e-4,Major
cox5a,Dope,3.6206700353364266e-4,Major
cox5a,Gland,4.849188916943706e-4,Major
cox5b,Dope,1.495300047204432e-4,Major
cox5b,Gland,3.849200638926941e-4,Major
cox6a1,Gland,3.82645292507267e-4,Major
cox6b1,Dope,1.2463663568673377e-4,Major
cox6b1,Gland,3.02356459317199e-4,Major
cox7a1,Gland,4.030692028050219e-4,Major
cp1,Dope,0.001032454702018158,Major
cp1,Gland,2.1755944258852178e-4,Major
cpa_3,Dope,2.4331056572863142e-4,Major
cpa_3,Gland,1.0083176697729556e-4,Major
cpb1_cpa1,Dope,3.3470697741147407e-4,Major
cpb_capzb,Dope,1.6828849743046205e-4,Major
cpib,Dope,0.005172946941904854,Major
cpib,Gland,0.0016944326429078561,Major
cpij005690,Dope,1.1072892179110082e-4,Major
cpij005690,Gland,2.35941717539571e-4,Major
cpr,Gland,1.7275337461065046e-4,Major
cpt2,Gland,1.3523633214646255e-4,Major
crat,Gland,1.9282783070354297e-4,Major
crk,Dope,1.1047304395243561e-4,Major
cryl1,Dope,1.2562322095223364e-4,Major
cryl1,Gland,2.610707744223576e-4,Major
cs,Dope,2.2224519595858593e-4,Major
cs,Gland,4.2570304628310174e-4,Major
cse1l,Dope,1.499598044773273e-4,Major
csga,Dope,2.1753204990700067e-4,Major
csga,Gland,1.789886387137045e-4,Major
csga_5,Gland,1.2826413860629067e-4,Major
cth,Dope,6.378069489898036e-4,Major
cth,Gland,1.8306654751252068e-4,Major
ctsa;ctsa_2,Dope,2.0095660875236174e-4,Major
ctsa;ctsa_2,Gland,2.482159232600026e-4,Major
ctsb,Dope,0.0023777079073522556,Major
ctsb,Gland,0.00110470464535256,Major
ctsb_2,Dope,0.0021259160006703677,Major
ctsb_2,Gland,7.10437657872441e-4,Major
cubn_3,Dope,3.5582779426835494e-4,Major
cubn_3,Gland,0.0025331203476939516,Major
cyb5r1_cyb5r2,Gland,4.7123581642047064e-4,Major
cyc1,Gland,2.2554473451944507e-4,Major
cyp1,Dope,0.0028117632548370383,Major
cyp1,Gland,0.00208699416135064,Major
cyp4v2_22,Gland,1.0642529519716035e-4,Major
cyt-b5,Dope,2.4676546030992714e-4,Major
cyt-b5,Gland,3.076536769030118e-4,Major
dap,Dope,0.0016419780360582325,Major
dap,Gland,0.0025613779630797966,Major
dars,Dope,1.756666927004954e-4,Major
dars,Gland,1.2707026042903623e-4,Major
dcd2b,Gland,2.4072382804380432e-4,Major
dctn1,Gland,3.8745283306882637e-4,Major
dctn2,Gland,1.4858171442421855e-4,Major
dcxr_2,Dope,1.371995439014432e-4,Major
ddb_g0268948_3,Dope,1.483652833292706e-4,Major
ddost,Dope,1.2573413726387836e-4,Major
ddost,Gland,1.3662825353039746e-4,Major
ddx1,Dope,3.592573970657334e-4,Major
ddx1,Gland,9.203704790044562e-4,Major
ddx39b,Gland,1.1920772039528437e-4,Major
ddx4_vasa,Dope,2.2991116928210145e-4,Major
ddx4_vasa,Gland,1.0799812029037573e-4,Major
dhc64c,Gland,3.107218795750452e-4,Major
dhrs11_8,Dope,5.936252078629885e-4,Major
dhrs11_8,Gland,0.00205747413064636,Major
dhtkd1,Gland,1.3202483175118402e-4,Major
dicer1,Dope,2.2711252846991897e-4,Major
dicer1,Gland,1.1568105948162681e-4,Major
dld,Gland,2.797974830461889e-4,Major
dlst,Gland,3.328307924197052e-4,Major
dnaja2,Dope,1.2953893404468535e-4,Major
dnajc22,Gland,4.50092040246215e-4,Major
dpp3,Gland,1.4403417246984824e-4,Major
dpp3_2,Dope,1.0953059746744858e-4,Major
dpp3_2,Gland,1.8049976315989328e-4,Major
dpp3_3,Dope,1.5582039270876176e-4,Major
dpp3_3,Gland,2.1740190961384078e-4,Major
dpp3_4,Dope,3.611739457930036e-4,Major
dpp7;dpp7_2,Dope,1.4730451371657716e-4,Major
dpys,Dope,1.0270039223458904e-4,Major
dpys,Gland,2.5505764649303906e-4,Major
drg2,Gland,1.3483249102909983e-4,Major
dsp1,Dope,4.8119151778457765e-4,Major
dsp1,Gland,6.217598948370103e-4,Major
dst_2,Dope,1.7465026054728358e-4,Major
ebh_epi-1,Dope,0.003049300447291772,Major
eca,Dope,5.124171482332972e-4,Major
eca,Gland,0.003589315028283995,Major
ece2_2,Gland,1.3530992446407817e-4,Major
ech1_2,Dope,5.38455769675591e-4,Major
ech1_2,Gland,9.542265370476498e-4,Major
echs1,Dope,2.9292231215076003e-4,Major
echs1,Gland,3.202828018119463e-4,Major
eci1,Gland,2.1416992501926117e-4,Major
edf1,Gland,1.8488920630829698e-4,Major
eef1alpha1,Dope,4.5089199708918474e-4,Major
eef1alpha1,Gland,0.0014582058378081037,Major
eef1alpha1_2,Dope,0.008528792151530285,Major
eef1alpha1_2,Gland,0.017058483534659233,Major
eef1b_2;eef1b,Dope,0.002209004369379245,Major
eef1b_2;eef1b,Gland,0.002947738389907902,Major
eef1d,Dope,5.340314410273501e-4,Major
eef1d,Gland,6.75487221571828e-4,Major
eef1g,Dope,0.0010651783847893264,Major
eef1g,Gland,0.0013297642682504834,Major
eef5_tif51a_eif5a1,Dope,0.0013675262805393907,Major
eef5_tif51a_eif5a1,Gland,0.0018656522016422636,Major
ef2,Dope,0.004854403846784169,Major
ef2,Gland,0.00971619651345338,Major
ehd1,Gland,2.510612058140657e-4,Major
ehd1_2,Dope,4.3067983332612637e-4,Major
ehd1_2,Gland,7.678232799339616e-4,Major
eif1ax,Dope,1.0007935418062342e-4,Major
eif2a,Gland,1.5306113827849398e-4,Major
eif2s1,Dope,3.393394394100953e-4,Major
eif2s1,Gland,2.418748068661467e-4,Major
eif2s2_2;eif2s2,Gland,2.2335530442862546e-4,Major
eif2s3y_sgce,Gland,2.1588194518337193e-4,Major
eif3-s7,Dope,2.0674942758201683e-4,Major
eif3-s7,Gland,1.7632201992862315e-4,Major
eif3-s8,Dope,1.1440480332020273e-4,Major
eif3-s8,Gland,1.6050504659096676e-4,Major
eif3a_2,Dope,1.5533491905135298e-4,Major
eif3a_2,Gland,1.9763315954566507e-4,Major
eif3b,Dope,1.0765189457560996e-4,Major
eif3b,Gland,3.3817542190806477e-4,Major
eif3eb,Dope,1.634115277186173e-4,Major
eif3eb,Gland,4.344564447721177e-4,Major
eif3g-b,Dope,1.3334150641883735e-4,Major
eif3g-b,Gland,1.1220822863491525e-4,Major
eif3j,Dope,1.3907083354583217e-4,Major
eif3k,Dope,1.3673290712426576e-4,Major
eif3k,Gland,4.3702809805467284e-4,Major
eif3m,Gland,2.101210576974016e-4,Major
eif4a1,Dope,5.393356222897489e-4,Major
eif4a1,Gland,4.7477158107637015e-4,Major
eif4a2,Gland,1.1758169233889514e-4,Major
eif4b,Dope,1.09746791735658e-4,Major
eif4b,Gland,1.897565847893268e-4,Major
eif4e1a_eif4e,Dope,2.0572835855355148e-4,Major
eif4e1a_eif4e,Gland,1.431849777432656e-4,Major
eif4ebp2_eif4ebp1,Dope,1.216621769675535e-4,Major
eif4ebp2_eif4ebp1,Gland,5.201969309358577e-4,Major
eif4h,Dope,2.2324948276922788e-4,Major
eif5,Dope,1.1632280474550954e-4,Major
eif6,Dope,1.5019319582330377e-4,Major
eip71cd,Dope,1.3786649073077966e-4,Major
eip71cd,Gland,1.0512605763237908e-4,Major
elavl2,Gland,1.014741090523065e-4,Major
elob_3,Dope,3.386970882196629e-4,Major
elob_3,Gland,1.2024588207107028e-4,Major
eno1,Dope,0.0054449507904015156,Major
eno1,Gland,0.003958026872026802,Major
enpep_2,Dope,1.1431617197194372e-4,Major
enpp6_3,Gland,1.1738397469789886e-4,Major
epb41l3_2;epb41l3,Gland,2.6699274232477817e-4,Major
ephx1_4,Gland,1.3219285818862164e-4,Major
eprs,Dope,2.951216681834622e-4,Major
eprs,Gland,5.745267479852037e-4,Major
erf1,Dope,1.6150174734620774e-4,Major
erf1,Gland,1.3970447847358575e-4,Major
ergic1,Gland,1.2827870026996938e-4,Major
erlin2-b,Gland,4.6317234812569334e-4,Major
erp44,Dope,1.1652951122080333e-4,Major
erp44_3;erp44_2,Dope,0.00014554700379025286,Major
erp44_3;erp44_2,Gland,0.001106989508938333,Major
esd_2;esd,Dope,3.136040697865618e-4,Major
esd_2;esd,Gland,2.2117631189139518e-4,Major
esr16,Gland,1.6054526071882937e-4,Major
etfa,Dope,2.4001139080403333e-4,Major
etfa,Gland,0.0010007765524727543,Major
etfb,Dope,2.636719879865176e-4,Major
etfb,Gland,3.066807716940124e-4,Major
exc-4,Dope,5.318026326681315e-4,Major
exc-4,Gland,2.4181536542806564e-4,Major
f42h10.3_lasp1,Dope,1.0819100504242327e-4,Major
f42h10.3_lasp1,Gland,1.3720534648690598e-4,Major
faah2,Gland,1.0879846121349033e-4,Major
farsb,Dope,1.1742192697277988e-4,Major
farsb,Gland,1.87719865826942e-4,Major
fas2_3,Gland,2.825127259376351e-4,Major
fasn_8,Dope,2.5509281699417696e-4,Major
fasn_8,Gland,1.573885528726403e-4,Major
fasn_9,Dope,2.245215793265418e-4,Major
fbp1,Dope,1.1436169509606359e-4,Major
fh,Dope,1.5732337869353702e-4,Major
fh,Gland,4.8196371165285017e-4,Major
fib;fib_2,Gland,3.054647946801188e-4,Major
fkbp12,Dope,0.0020725772163955178,Major
fkbp12,Gland,7.448182161774916e-4,Major
fkbp7_fkbp3_fpr2,Dope,4.309174523880812e-4,Major
fkbp7_fkbp3_fpr2,Gland,8.222870613679695e-4,Major
flo2_2;flo2,Gland,1.9357815125463563e-4,Major
flr,Dope,1.4293002207337542e-4,Major
folr3,Dope,1.3396983817340907e-4,Major
folr3,Gland,2.539299239716489e-4,Major
for_2;for;pkg21d,Dope,1.172083216069792e-4,Major
ftcd,Dope,1.8153322806431366e-4,Major
ftcd,Gland,3.2184966965379707e-4,Major
fubp3_fubp1,Gland,1.4443432359026513e-4,Major
g3bp2,Gland,1.4556115105072168e-4,Major
g6pd,Dope,1.3239612327233346e-4,Major
g6pd,Gland,1.4863098703370883e-4,Major
gale,Dope,1.895778125857069e-4,Major
gapdh1,Dope,0.01084215291741296,Major
gapdh1,Gland,0.0030692573339105027,Major
gar1,Gland,1.9517526025883622e-4,Major
gbe1,Dope,3.59410958304843e-4,Major
gbe1,Gland,1.2869659994884175e-4,Major
gbeta1,Gland,3.7706961031791004e-4,Major
gcat,Dope,1.639847784821098e-4,Major
gcat,Gland,9.302651383465865e-4,Major
gcdh,Gland,1.5189342653262766e-4,Major
gcn1,Gland,4.6517217775227636e-4,Major
gdh,Gland,2.3075616656610912e-4,Major
gdi2_gdi1,Dope,0.0015565272440741158,Major
gdi2_gdi1,Gland,9.997302347077692e-4,Major
gg11866,Gland,1.5293690279551155e-4,Major
ghra_2,Dope,4.225768908322631e-4,Major
ghra_2,Gland,4.5179907976875287e-4,Major
glb1_2;glb1,Dope,1.0152361361219802e-4,Major
glb1_4;glb1_5;glb1_3,Dope,2.166946318314967e-4,Major
glrx3,Dope,3.3085519792679183e-4,Major
glrx3,Gland,3.1510445793651946e-4,Major
glt1,Dope,4.098159731970926e-4,Major
glt1,Gland,2.592452444744359e-4,Major
glyp,Dope,4.6513926549889966e-4,Major
glyp,Gland,6.884701733099637e-4,Major
glyp_2;glyp_3,Dope,5.520172028494496e-4,Major
glyp_2;glyp_3,Gland,7.753958758659808e-4,Major
gmpr_gmpr2,Dope,2.542732629956244e-4,Major
gmpr_gmpr2,Gland,1.92115391427226e-4,Major
gorasp2,Gland,2.3351136664887182e-4,Major
gosr2,Gland,2.0566984930661366e-4,Major
got1_3;REV__psma6;got1,Dope,0.0010111142567341277,Major
got1_3;REV__psma6;got1,Gland,5.511910721046267e-4,Major
got2,Dope,1.301344200309086e-4,Major
got2,Gland,3.92478554549661e-4,Major
gpd1,Dope,2.703710741558433e-4,Major
gpd1,Gland,2.977177677552945e-4,Major
gpi;CON__Q3ZBD7,Dope,4.5098636159343847e-4,Major
gpi;CON__Q3ZBD7,Gland,2.5517827304742576e-4,Major
gpr158,Gland,2.1032113617743374e-4,Major
gpt2;gpt2_3;gpt2_4;gpt2_5,Dope,1.473499085128986e-4,Major
gpt2;gpt2_3;gpt2_4;gpt2_5,Gland,1.9682601812923158e-4,Major
gpx4,Gland,1.019512397010554e-4,Major
grhpr_7,Dope,2.683629004153745e-4,Major
grhpr_7,Gland,7.942676590345045e-4,Major
grn_6,Dope,3.5639241826216554e-4,Major
grn_7,Dope,0.001232004443886882,Major
grn_7,Gland,1.9618445294562514e-4,Major
grxc6,Dope,1.259672389312973e-4,Major
grxc6_txnrd3,Dope,1.8618358185891687e-4,Major
gs2_2,Dope,3.993665661083041e-4,Major
gs2_2,Gland,0.0011795852778047368,Major
gspt1,Dope,2.2083815351042085e-4,Major
gspt1,Gland,4.3706541508609873e-4,Major
gss,Dope,2.524903861217783e-4,Major
gstd1_2;gstd1_gst1,Dope,0.0011302591960878775,Major
gstd1_2;gstd1_gst1,Gland,3.452841745049813e-4,Major
gstm1_3;gstm1_5;gstm1_10,Dope,0.0010560662362852733,Major
gstm1_3;gstm1_5;gstm1_10,Gland,0.0032154290003165997,Major
gstm1_6,Dope,1.5096491986144698e-4,Major
gstm2;LASC007860,Dope,4.1873465026678446e-4,Major
gstm3,Dope,0.002652768363983817,Major
gstm3,Gland,0.0037853323675065393,Major
h2,Dope,2.6222239721964964e-4,Major
h2afy,Gland,2.7482600632405466e-4,Major
haao,Dope,1.3526503102701773e-4,Major
hadha,Dope,1.9835220505177133e-4,Major
hadha,Gland,3.2309839346447716e-4,Major
hadhb,Gland,3.827721157364201e-4,Major
hars;hars_2,Gland,1.4451165805156625e-4,Major
hbs1l,Gland,5.915476745081134e-4,Major
hca,Dope,0.003805415474488787,Major
hca,Gland,5.017530268524261e-4,Major
hcb,Dope,0.0015200111243005951,Major
hcb,Gland,1.2034899563265224e-4,Major
hcc,Dope,0.0012818220098780037,Major
hcc,Gland,1.3793119421593773e-4,Major
hcd,Dope,0.0037911515551779453,Major
hcd,Gland,3.59877928681612e-4,Major
hce_hcf;hcf,Dope,0.0045766888271481015,Major
hce_hcf;hcf,Gland,4.573602248234529e-4,Major
hcg,Dope,0.007602493535426339,Major
hcg,Gland,4.1373313136146354e-4,Major
hdlbp_2;hdlbp_3,Dope,0.0010834144192343215,Major
hdlbp_2;hdlbp_3,Gland,0.002040931855345367,Major
hex-t2,Dope,2.5531125152071494e-4,Major
hex-t2,Gland,2.3291460340958478e-4,Major
hexa,Dope,1.2761366892135038e-4,Major
hexa,Gland,5.673339465379971e-4,Major
hibadh,Gland,1.3066726430846552e-4,Major
hibch,Dope,2.1894258755217512e-4,Major
hibch,Gland,5.063023146673252e-4,Major
hint1,Dope,0.0011620211916698612,Major
hint1,Gland,4.866880909368989e-4,Major
his1.3,Dope,6.002932180478231e-4,Major
his1.3,Gland,0.001350137777545317,Major
his1.3_2;his1,Dope,1.5216634734052827e-4,Major
hm13,Gland,2.8720017754005263e-4,Major
hn;tph1,Dope,2.353515278595902e-4,Major
hn;tph1,Gland,2.1458708582344367e-4,Major
hnrnp,Dope,3.485128571408749e-4,Major
hnrnp,Gland,4.0972931710648046e-4,Major
hnrnp_3,Dope,9.336638022285203e-4,Major
hnrnp_3,Gland,6.28020229872262e-4,Major
hnrnpdl,Dope,6.970595651992117e-4,Major
hnrnpdl,Gland,0.0030526449074681117,Major
hnrnpf_hnrnph2;hnrnph1_hnrnpf,Gland,1.3600177768764493e-4,Major
hnrnpl,Gland,1.9165773525077674e-4,Major
hpgd_14;hpgd_12,Dope,1.0375235667842832e-4,Major
hpgd_14;hpgd_12,Gland,2.770257537637044e-4,Major
hpgd_6,Dope,1.0768110296748e-4,Major
hrb27c_2;hrb27c_4,Gland,1.8188824162419944e-4,Major
hsd17b4,Gland,1.7255499488295545e-4,Major
hsd17b6_hsd17b2,Gland,1.6239049815005378e-4,Major
hsdl2,Dope,1.031587189246426e-4,Major
hsdl2,Gland,1.432100379591961e-4,Major
hsp60a,Dope,4.0399058166061265e-4,Major
hsp60a,Gland,7.530104466170218e-4,Major
hsp70b2_hsp70a2;hsp70b2_4;hsp70b2_3;hsp70b2_7;hsp70b2_5,Dope,0.0017472877730420014,Major
hsp70b2_hsp70a2;hsp70b2_4;hsp70b2_3;hsp70b2_7;hsp70b2_5,Gland,0.0015499752338628207,Major
hsp83_hsp90aa1;hsp90ab1,Dope,0.0024868938504140833,Major
hsp83_hsp90aa1;hsp90ab1,Gland,9.617898141128556e-4,Major
hsp90b1,Dope,3.618749698685197e-4,Major
hsp90b1,Gland,4.0455940296040373e-4,Major
hspa4l_2,Dope,2.506532135021123e-4,Major
hspa4l_2,Gland,2.8132352484418297e-4,Major
hspa5,Gland,2.210973972287036e-4,Major
hspa5_2,Dope,6.045528018659978e-4,Major
hspa5_2,Gland,0.0011001987207608754,Major
hspa9,Gland,2.2727697467496386e-4,Major
hspg2,Gland,3.266947983885676e-4,Major
hts,Gland,1.774470633359446e-4,Major
hts_2,Gland,4.5005016332252485e-4,Major
hyou1,Gland,2.8129410101497895e-4,Major
iars,Gland,1.1348838074036813e-4,Major
idh1,Dope,7.910202168403058e-4,Major
idh1,Gland,3.8039549130031337e-4,Major
idh2,Dope,4.693649063954399e-4,Major
idh2,Gland,0.001710546621461435,Major
idh3a,Gland,2.1816247290544813e-4,Major
idh3g,Gland,3.0757034531396575e-4,Major
igf2bp1,Dope,1.7691139303618845e-4,Major
igf2bp1,Gland,3.275764716887807e-4,Major
il16,Gland,1.5578293265809825e-4,Major
ilvbl,Gland,1.6067990226854275e-4,Major
immt,Dope,1.0864447844945204e-4,Major
immt,Gland,2.580105626154391e-4,Major
impa1,Dope,2.6069589790869116e-4,Major
impa1,Gland,1.2938358747205416e-4,Major
impdh2_impdh1_impdh1a,Dope,1.1730510009486282e-4,Major
inx2_18,Dope,2.995792073036504e-4,Major
inx2_18,Gland,0.003991768971429183,Major
inx2_2;inx2_15,Gland,3.8765730465929456e-4,Major
ipgm-1,Dope,6.891586749955383e-4,Major
ipgm-1,Gland,4.521131546567122e-4,Major
ipo4,Dope,4.173450014746919e-4,Major
ipo4,Gland,4.178315937217639e-4,Major
ipo7,Dope,1.5144588790996807e-4,Major
ipo7,Gland,3.249491095246558e-4,Major
isoc2,Gland,6.217958175820029e-4,Major
ivd,Dope,1.3341442411424564e-4,Major
ivd,Gland,1.7519626972462132e-4,Major
jafrac1_2,Dope,0.003002818365115997,Major
jafrac1_2,Gland,9.688741150563293e-4,Major
jagn,Gland,0.001337463872208125,Major
jhamt_7,Dope,0.0011115807083185332,Major
jhamt_7,Gland,0.0010308106830499819,Major
kars1_2,Dope,2.435791515113844e-4,Major
kars1_2,Gland,1.6376045054274357e-4,Major
khdrbs3,Dope,2.0915065317827396e-4,Major
khdrbs3,Gland,7.35075727741177e-4,Major
kpnb1,Dope,1.5296891185664506e-4,Major
kpnb1,Gland,4.001715326318081e-4,Major
ktn1,Dope,8.360402278691074e-4,Major
ktn1,Gland,0.001762247144905241,Major
kyat3,Dope,5.153900550378303e-4,Major
kyat3,Gland,4.5806996333371463e-4,Major
l(2)efl_4;l(2)efl_8,Dope,3.8781665964538663e-4,Major
l(2)efl_6,Dope,7.765722790604721e-4,Major
lam,Dope,1.7991629025512618e-4,Major
lam,Gland,1.0024417255398031e-4,Major
lam_2,Gland,1.9766825943852534e-4,Major
lama2,Dope,9.853814388135701e-4,Major
lama2_2,Dope,5.581876345089274e-4,Major
lama2_2,Gland,0.001105485962048515,Major
lamp1_2,Dope,1.9042182187049326e-4,Major
lamp1_2,Gland,2.0411151336425173e-4,Major
lana,Gland,1.0369017911914103e-4,Major
lanb1,Gland,1.0901270975032734e-4,Major
lap-2,Dope,0.0011228860686282492,Major
lap-2,Gland,0.0011965459760193756,Major
lap3,Dope,1.4964970065511852e-4,Major
lap3,Gland,1.383898640858495e-4,Major
lark,Gland,3.269853783102514e-4,Major
larp1,Gland,1.5763335286950433e-4,Major
lars,Gland,1.635062177515857e-4,Major
lcp1,Dope,5.576585187873792e-4,Major
lcp1,Gland,5.981783467343356e-4,Major
ldlr,Dope,1.4128787941057196e-4,Major
ldlr,Gland,2.661370039072603e-4,Major
lec-1,Dope,0.001928268744862233,Major
lec-1,Gland,0.0011422178656347224,Major
lgmn_2,Dope,1.8610390366357208e-4,Major
llgl1,Gland,5.032628649522711e-4,Major
lman1,Dope,1.2625082494994034e-4,Major
lman1,Gland,2.443572822739664e-4,Major
lman2l,Dope,0.0012123995705595383,Major
lman2l,Gland,0.009510537735634796,Major
lmf2,Dope,1.1332188117585033e-4,Major
lmf2,Gland,1.289069589128953e-4,Major
lrmda_vnn1;vnn2,Gland,2.2923378833234425e-4,Major
lrmda_vnn1;vnn2,Silk,2.084056377461641e-4,Major
lrp2_6,Gland,4.4647782117865115e-4,Major
lrpap1,Dope,1.2108925880757423e-4,Major
lrpap1,Gland,1.498673044802596e-4,Major
lrrc47,Dope,1.0588755932564312e-4,Major
lrrc47,Gland,1.489937944976747e-4,Major
lypla2,Gland,1.1394462981941535e-4,Major
lzic,Dope,1.53191929902087e-4,Major
man2b1_2,Gland,1.2242338466992355e-4,Major
maob_3,Dope,1.2778024976682658e-4,Major
maob_3,Gland,2.3016104293837792e-4,Major
map1lc3a,Dope,1.1752899139625534e-4,Major
map2k1,Gland,1.1260843857706954e-4,Major
mapk1;nlk_2;nlk,Dope,1.5974720098474037e-4,Major
mapre3,Dope,6.253836533831063e-4,Major
mapre3,Gland,2.384709575676214e-4,Major
mars,Dope,1.1181277954908679e-4,Major
mars,Gland,1.3863781941047642e-4,Major
marveld1_2,Gland,1.2146184387146592e-4,Major
mat2b,Dope,1.0114864691500323e-4,Major
mat2b,Gland,1.6162375020334008e-4,Major
mdh1,Dope,0.003656979635565877,Major
mdh1,Gland,6.343615754015369e-4,Major
mdh2,Dope,3.661538054458209e-4,Major
mdh2,Gland,0.0011963200128025087,Major
me1,Dope,3.4615416261948975e-4,Major
me1,Gland,0.001241781003264832,Major
me31b,Gland,1.74999424239464e-4,Major
mecr,Dope,1.4587060219396614e-4,Major
mecr,Gland,3.21054164969491e-4,Major
meltf,Gland,2.2948299105367604e-4,Major
metap2,Dope,1.2245089709272464e-4,Major
metap2,Gland,1.812523199362655e-4,Major
mien1,Dope,2.5619310126772114e-4,Major
mif,Dope,6.996809560358267e-4,Major
mif,Gland,3.716059433991783e-4,Major
mlc-c,Dope,0.0012221650183227733,Major
mlc-c,Gland,0.0024480601771724887,Major
mlec,Gland,1.3048069050533033e-4,Major
moe,Dope,0.0010433661221801516,Major
moe,Gland,5.704979821825487e-4,Major
mpp6,Gland,1.869535592143869e-4,Major
mt:nd1;nd1,Gland,3.505572991051802e-4,Major
mtap,Dope,4.981794507043081e-4,Major
mthfd1,Gland,1.0057933157657097e-4,Major
mthfs_2,Dope,1.4827757852076785e-4,Major
mthfs_2,Gland,5.498886920294119e-4,Major
mtpn,Dope,4.975479426620844e-4,Major
mtpn,Gland,1.4291720812219764e-4,Major
mttp_2,Gland,2.1062824653879305e-4,Major
mtx2,Gland,1.0913919104041175e-4,Major
muc19,Silk,1.6682486598039095e-4,Major
mvp,Dope,1.2737689106885288e-4,Major
mvp,Gland,3.556558138820493e-4,Major
myg1,Dope,3.8154959379710894e-4,Major
myg1,Gland,1.2825070151928347e-4,Major
myo6_jar,Dope,4.5317016003907046e-4,Major
myo6_jar,Gland,2.2655719137937126e-4,Major
naca,Dope,1.859098641348695e-4,Major
naca,Gland,2.1811232320489534e-4,Major
naga_3,Dope,1.7490619773578273e-4,Major
naga_3,Gland,4.1468358773582735e-4,Major
nap1l1-b,Dope,2.72983566635119e-4,Major
nap1l1-b,Gland,7.112338749579062e-4,Major
nars,Dope,1.4926457117233637e-4,Major
ncl,Dope,5.939192891857611e-4,Major
ncl,Gland,8.659476629461041e-4,Major
nd-42,Gland,1.5551222498168398e-4,Major
ndg_2;ndg,Dope,0.0015548504060405826,Major
ndg_2;ndg,Gland,3.7665760113083263e-4,Major
ndrg3_ndrg4-a,Dope,1.4351614228099655e-4,Major
ndrg3_ndrg4-a,Gland,2.3923073893050172e-4,Major
ndufa13,Gland,2.7982827445370193e-4,Major
ndufa4,Gland,2.3486179818484266e-4,Major
ndufa5,Gland,1.70607447130236e-4,Major
ndufa7,Gland,1.5629339465439573e-4,Major
ndufa8,Gland,1.4424565382879453e-4,Major
ndufa9,Gland,1.4090737516411742e-4,Major
ndufaf7,Gland,3.795743362915715e-4,Major
ndufb4,Gland,1.0532211839230631e-4,Major
ndufb7,Gland,1.503533656135479e-4,Major
ndufb9,Gland,2.8145100149419474e-4,Major
ndufs1,Gland,2.2291836409503237e-4,Major
ndufs2,Gland,1.490382680373034e-4,Major
ndufs3,Gland,3.4985885782529114e-4,Major
ndufv1,Gland,1.1533192705261951e-4,Major
ndufv2,Gland,2.2780078082242138e-4,Major
nif3l1,Gland,2.2411387555582016e-4,Major
nnmt_v1g200856,Dope,4.34235469216452e-4,Major
nnmt_v1g200856,Gland,2.472115253483154e-4,Major
nnt,Gland,5.447790329725685e-4,Major
